rule,cnt,gap_2022,gap_2025,change,se
"Occupation, education and books",KOR,108.043406744154,133.511251037904,25.4678442937498,15.3240845857583
"Occupation, education and books",LTU,108.258052620121,94.5702810812874,-13.6877715388333,8.4889789390608
"Occupation, education and books",LVA,93.370278004032,85.5708938052356,-7.79938419879642,8.0263143957728
"Occupation, education and books",MEX,69.4848579618804,65.6921380957007,-3.79271986617971,10.5676558738619
"Occupation, education and books",NLD,122.439734688454,138.685246212564,16.2455115241099,10.2253895055369
"Occupation, education and books",NOR,108.354182025576,104.917511643364,-3.43667038221201,9.12456759040523
"Occupation, education and books",NZL,119.608410940976,114.038387382992,-5.5700235579834,11.0771772866602
"Occupation, education and books",POL,111.498886984258,109.589040166828,-1.90984681742992,7.64222866441065
"Occupation, education and books",PRT,119.716055893433,112.514657913267,-7.20139798016544,8.01599653697753
"Occupation, education and books",SVK,152.561102745942,144.909848372077,-7.6512543738649,9.06145314215099
"Occupation, education and books",SVN,117.690743463759,104.171073095413,-13.5196703683458,7.82946842860758
"Occupation, education and books",SWE,110.16557233727,119.811788456732,9.64621611946114,8.46866476188136
"Occupation, education and books",TUR,120.79756174776,131.660747382767,10.8631856350066,7.48481529947577
"Occupation, education and books",USA,116.147450980792,110.615683430305,-5.53176755048668,17.4309134766171
