cnt,index,n_systems,countries,status,wave,group,estimate,se,ci_low,ci_high
MEX,escs,1,MEX,both cycles,2025,Q3-Q1,29.642550189762858,3.1206591355558215,23.526058284073446,35.759042095452266
MEX,escs,1,MEX,both cycles,2022,Q4-Q1,58.450775336902325,4.567857001541482,49.49777561388102,67.40377505992363
MEX,escs,1,MEX,both cycles,2025,Q4-Q1,57.167573142148,3.813030344145952,49.69403366762194,64.64111261667406
MEX,escs,1,MEX,both cycles,2022,Q3-Q2,11.901164640435354,3.711015470454496,4.627574318344542,19.174754962526166
MEX,escs,1,MEX,both cycles,2025,Q3-Q2,10.570090295132047,3.014751322988029,4.66117770207551,16.479002888188585
MEX,escs,1,MEX,both cycles,2022,Q4-Q2,41.806673575901755,4.235990818308189,33.504131572017705,50.109215579785804
MEX,escs,1,MEX,both cycles,2025,Q4-Q2,38.09511324751719,3.9206978467509557,30.410545467885317,45.77968102714907
MEX,escs,1,MEX,both cycles,2022,Q4-Q3,29.9055089354664,4.329239205891446,21.420200091919163,38.39081777901364
MEX,escs,1,MEX,both cycles,2025,Q4-Q3,27.525022952385143,3.8665147444212926,19.94665405331941,35.10339185145088
PER,escs,1,PER,both cycles,2022,Q1,350.70324501936733,2.4198618965297696,345.960315702169,355.44617433656566
PER,escs,1,PER,both cycles,2025,Q1,350.42002612919975,2.597258986772574,345.3293985151255,355.510653743274
PER,escs,1,PER,both cycles,2022,Q2,378.63468386522163,2.9969191204861323,372.7607223890688,384.50864534137446
PER,escs,1,PER,both cycles,2025,Q2,372.39780324849994,3.663466537828447,365.2174088343562,379.5781976626437
PER,escs,1,PER,both cycles,2022,Q3,400.2165732922587,3.735228575013862,392.89552528523154,407.5376212992859
PER,escs,1,PER,both cycles,2025,Q3,392.37846779751794,3.1950984415530774,386.1160748520739,398.640860742962
PER,escs,1,PER,both cycles,2022,Q4,436.69382801242864,3.8299874394094453,429.18705263118613,444.20060339367114
PER,escs,1,PER,both cycles,2025,Q4,424.89792190456757,4.82959755823109,415.4319106904346,434.3639331187005
PER,escs,1,PER,both cycles,2022,Q2-Q1,27.931438845854302,2.8156895071826757,22.412687411776258,33.45019027993234
PER,escs,1,PER,both cycles,2025,Q2-Q1,21.977777119300185,3.763069427913584,14.60216104058956,29.35339319801081
PER,escs,1,PER,both cycles,2022,Q3-Q1,49.513328272891385,3.8724060013912247,41.92341251016458,57.10324403561819
PER,escs,1,PER,both cycles,2025,Q3-Q1,41.95844166831819,3.785810117421614,34.538253838171826,49.37862949846455
PER,escs,1,PER,both cycles,2022,Q4-Q1,85.99058299306131,4.211053336703984,77.7369184531215,94.24424753300111
PER,escs,1,PER,both cycles,2025,Q4-Q1,74.47789577536781,5.1633906787204396,64.35765004507576,84.59814150565987
PER,escs,1,PER,both cycles,2022,Q3-Q2,21.581889427037083,3.636991364698983,14.453386352227078,28.71039250184709
PER,escs,1,PER,both cycles,2025,Q3-Q2,19.980664549018,3.1927432128691318,13.722887851794503,26.2384412462415
PER,escs,1,PER,both cycles,2022,Q4-Q2,58.05914414720701,4.193206752736705,49.840458911843065,66.27782938257096
PER,escs,1,PER,both cycles,2025,Q4-Q2,52.50011865606763,5.338497009124852,42.03666451818292,62.96357279395234
PER,escs,1,PER,both cycles,2022,Q4-Q3,36.477254720169924,3.9264568618002675,28.7813992710414,44.17311016929845
PER,escs,1,PER,both cycles,2025,Q4-Q3,32.519454107049626,5.0108237517777345,22.698239553565266,42.340668660533986
URY,escs,1,URY,both cycles,2022,Q1,371.2191068071087,3.0743843842217227,365.1933134140341,377.2449002001833
URY,escs,1,URY,both cycles,2025,Q1,368.9377982348966,2.836533064602857,363.378193428275,374.4974030415182
URY,escs,1,URY,both cycles,2022,Q2,393.80990438618784,2.451313255642789,389.00533040512795,398.6144783672477
URY,escs,1,URY,both cycles,2025,Q2,390.39844150786683,2.966868609786303,384.5833790326857,396.213503983048
URY,escs,1,URY,both cycles,2022,Q3,411.52990541377073,3.215768225529201,405.2269996917335,417.83281113580796
URY,escs,1,URY,both cycles,2025,Q3,411.9536827057697,3.0153252099013628,406.04364529436305,417.8637201171764
URY,escs,1,URY,both cycles,2022,Q4,461.843520652788,3.575894764980432,454.8347669134264,468.85227439214964
URY,escs,1,URY,both cycles,2025,Q4,462.36023535745136,3.5665171404124676,455.3698617622429,469.3506089526598
URY,escs,1,URY,both cycles,2022,Q2-Q1,22.59079757907915,3.4480686987372056,15.832582929554228,29.349012228604074
URY,escs,1,URY,both cycles,2025,Q2-Q1,21.46064327297023,3.4720545232245175,14.655416407450176,28.265870138490286
URY,escs,1,URY,both cycles,2022,Q3-Q1,40.31079860666205,3.7696683344408486,32.92224867115799,47.699348542166106
URY,escs,1,URY,both cycles,2025,Q3-Q1,43.01588447087312,3.3690101825328815,36.41262451310867,49.61914442863757
URY,escs,1,URY,both cycles,2022,Q4-Q1,90.62441384567933,4.3695007568572475,82.06019236223912,99.18863532911953
URY,escs,1,URY,both cycles,2025,Q4-Q1,93.42243712255475,4.385229024702694,84.82738823413747,102.01748601097204
URY,escs,1,URY,both cycles,2022,Q3-Q2,17.720001027582896,3.462576468858284,10.933351148620659,24.506650906545133
URY,escs,1,URY,both cycles,2025,Q3-Q2,21.555241197902888,3.4432858758334195,14.806400881269386,28.30408151453639
URY,escs,1,URY,both cycles,2022,Q4-Q2,68.03361626660018,3.9220420773068327,60.34641379507879,75.72081873812157
URY,escs,1,URY,both cycles,2025,Q4-Q2,71.96179384958452,4.689285562181992,62.77079414770782,81.15279355146123
URY,escs,1,URY,both cycles,2022,Q4-Q3,50.31361523901728,4.004518573215805,42.4647588355143,58.16247164252026
URY,escs,1,URY,both cycles,2025,Q4-Q3,50.406552651681636,4.315265727078718,41.94863182660735,58.864473476755926
LATAM7,escs,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2022,Q1,359.91986172026606,1.0146470621100394,357.9311534785304,361.9085699620017
LATAM7,escs,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2025,Q1,356.28250385638574,0.9896884625591506,354.3427144697698,358.2222932430017
LATAM7,escs,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2022,Q2,379.8440764716611,1.0220232652192407,377.8409108718314,381.84724207149077
LATAM7,escs,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2025,Q2,375.8818496568375,1.0729812173289834,373.7788064708727,377.9848928428023
LATAM7,escs,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2022,Q3,396.13327517136537,1.337519953433038,393.5117360626366,398.75481428009414
LATAM7,escs,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2025,Q3,393.27436899754247,1.2663577732181628,390.79230776203485,395.7564302330501
LATAM7,escs,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2022,Q4,436.32108824209655,1.5631679026151921,433.2572791529708,439.3848973312223
LATAM7,escs,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2025,Q4,433.7751530633126,1.7405852971404605,430.3636058809173,437.18670024570787
LATAM7,escs,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2022,Q2-Q1,19.924214751395027,1.1769850023524862,17.617324146784153,22.2311053560059
LATAM7,escs,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2025,Q2-Q1,19.599345800451772,1.1855045411885556,17.275756899722204,21.92293470118134
LATAM7,escs,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2022,Q3-Q1,36.21341345109931,1.4159660158710174,33.438120059992116,38.98870684220651
LATAM7,escs,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2025,Q3-Q1,36.99186514115672,1.3781006668748357,34.290787834082046,39.6929424482314
LATAM7,escs,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2022,Q4-Q1,76.4012265218305,1.76995347599477,72.93211770888074,79.87033533478025
LATAM7,escs,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2025,Q4-Q1,77.49264920692684,1.930145873962564,73.70956329396022,81.27573511989347
LATAM7,escs,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2022,Q3-Q2,16.289198699704286,1.3357981408122135,13.671034343712348,18.907363055696223
LATAM7,escs,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2025,Q3-Q2,17.39251934070495,1.3073506453518131,14.830112075815396,19.954926605594505
LATAM7,escs,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2022,Q4-Q2,56.47701177043547,1.6553912765183636,53.232444868459474,59.72157867241146
LATAM7,escs,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2025,Q4-Q2,57.89330340647507,1.917704509590415,54.13460256767786,61.65200424527228
LATAM7,escs,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2022,Q4-Q3,40.18781307073118,1.5739827326390556,37.10280691475863,43.27281922670373
LATAM7,escs,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2025,Q4-Q3,40.50078406577012,1.7298047876292644,37.11036668201676,43.89120144952348
ARG,escs_h,1,ARG,both cycles,2022,Q1,346.2719134728594,2.879049351933384,340.62897674307,351.91485020264884
ARG,escs_h,1,ARG,both cycles,2025,Q1,341.7781407560327,2.941776540931556,336.0122587358069,347.54402277625854
ARG,escs_h,1,ARG,both cycles,2022,Q2,364.1880093842625,3.07923007900847,358.1527184294059,370.2233003391191
ARG,escs_h,1,ARG,both cycles,2025,Q2,357.6900455735912,3.1317159641542904,351.5518822838488,363.8282088633336
ARG,escs_h,1,ARG,both cycles,2022,Q3,385.47362616751946,2.6900499076245907,380.20112834857525,390.74612398646366
ARG,escs_h,1,ARG,both cycles,2025,Q3,372.5411879205438,3.9237414017899255,364.85065477303556,380.231721068052
ARG,escs_h,1,ARG,both cycles,2022,Q4,418.7047985023649,3.778835367247663,411.2982811825595,426.1113158221703
ARG,escs_h,1,ARG,both cycles,2025,Q4,423.3402932968194,5.279345326423868,412.99277645702864,433.6878101366102
ARG,escs_h,1,ARG,both cycles,2022,Q2-Q1,17.91609591140309,3.166134030027675,11.710473212548848,24.121718610257332
ARG,escs_h,1,ARG,both cycles,2025,Q2-Q1,15.91190481755848,3.036350120391225,9.960658581591678,21.86315105352528
ARG,escs_h,1,ARG,both cycles,2022,Q3-Q1,39.201712694660046,3.2862064066923518,32.76074813754303,45.64267725177706
ARG,escs_h,1,ARG,both cycles,2025,Q3-Q1,30.76304716451108,4.276903598198659,22.380316112041704,39.14577821698045
ARG,escs_h,1,ARG,both cycles,2022,Q4-Q1,72.43288502950548,4.425894132661824,63.75813252948831,81.10763752952266
ARG,escs_h,1,ARG,both cycles,2025,Q4-Q1,81.56215254078671,5.895037616441963,70.00787881256046,93.11642626901296
ARG,escs_h,1,ARG,both cycles,2022,Q3-Q2,21.285616783256955,2.7079109169930935,15.978111385950491,26.59312218056342
ARG,escs_h,1,ARG,both cycles,2025,Q3-Q2,14.8511423469526,3.5700966708600848,7.853752872066833,21.848531821838364
ARG,escs_h,1,ARG,both cycles,2022,Q4-Q2,54.516789118102395,3.8090473731599084,47.051056266708976,61.982521969495814
ARG,escs_h,1,ARG,both cycles,2025,Q4-Q2,65.65024772322823,5.295081178992144,55.27188861240363,76.02860683405284
ARG,escs_h,1,ARG,both cycles,2022,Q4-Q3,33.23117233484544,3.4558440284717897,26.45771803904073,40.00462663065015
ARG,escs_h,1,ARG,both cycles,2025,Q4-Q3,50.799105376275634,4.843452722054763,41.3059380410483,60.29227271150297
BRA,escs_h,1,BRA,both cycles,2022,Q1,349.4920721108244,1.8914002087153012,345.7849277017424,353.1992165199064
BRA,escs_h,1,BRA,both cycles,2025,Q1,341.5842420284615,1.6476271023334739,338.3548929078879,344.8135911490351
BRA,escs_h,1,BRA,both cycles,2022,Q2,365.59927274589086,2.103454250052613,361.47650241578776,369.72204307599395
BRA,escs_h,1,BRA,both cycles,2025,Q2,367.7314178288915,1.846530264412368,364.11221851064323,371.35061714713976
BRA,escs_h,1,BRA,both cycles,2022,Q3,382.66271162866036,2.2322739268517084,378.287454732031,387.0379685252897
BRA,escs_h,1,BRA,both cycles,2025,Q3,389.4387201774638,2.3711100664220734,384.7913444472765,394.08609590765104
BRA,escs_h,1,BRA,both cycles,2022,Q4,424.7821210297695,4.092320204099691,416.7611734297341,432.8030686298049
BRA,escs_h,1,BRA,both cycles,2025,Q4,432.7537319882983,3.700837497481532,425.5000904932345,440.0073734833621
BRA,escs_h,1,BRA,both cycles,2022,Q2-Q1,16.107200635066476,2.4045176258349423,11.39434608842999,20.820055181702962
BRA,escs_h,1,BRA,both cycles,2025,Q2-Q1,26.147175800429977,1.9907966039545375,22.245214456679083,30.04913714418087
BRA,escs_h,1,BRA,both cycles,2022,Q3-Q1,33.17063951783598,2.765255522240626,27.750738694244355,38.590540341427605
BRA,escs_h,1,BRA,both cycles,2025,Q3-Q1,47.85447814900226,2.415069322776239,43.120942276360836,52.58801402164369
BRA,escs_h,1,BRA,both cycles,2022,Q4-Q1,75.2900489189451,4.555902027060259,66.360480945907,84.21961689198321
BRA,escs_h,1,BRA,both cycles,2025,Q4-Q1,91.16948995983677,3.7691120220249017,83.78203039666796,98.55694952300557
BRA,escs_h,1,BRA,both cycles,2022,Q3-Q2,17.063438882769503,2.5715505391696873,12.023199825996915,22.10367793954209
BRA,escs_h,1,BRA,both cycles,2025,Q3-Q2,21.707302348572284,2.2902331296717064,17.21844541441574,26.19615928272883
BRA,escs_h,1,BRA,both cycles,2022,Q4-Q2,59.18284828387863,4.435735026930472,50.4888076310949,67.87688893666235
BRA,escs_h,1,BRA,both cycles,2025,Q4-Q2,65.02231415940679,3.650793075636112,57.86675973116001,72.17786858765356
BRA,escs_h,1,BRA,both cycles,2022,Q4-Q3,42.119409401109124,4.275861488888932,33.73872088288682,50.50009791933143
BRA,escs_h,1,BRA,both cycles,2025,Q4-Q3,43.315011810834505,3.3319323709808124,36.78442436371211,49.8455992579569
CHL,escs_h,1,CHL,both cycles,2022,Q1,385.65380885239324,2.4621135057036168,380.82806638121417,390.4795513235723
CHL,escs_h,1,CHL,both cycles,2025,Q1,376.3055545894877,3.294458598225537,369.84841573696565,382.7626934420098
CHL,escs_h,1,CHL,both cycles,2022,Q2,402.82415452248796,2.9886782238658673,396.96634520371083,408.6819638412651
CHL,escs_h,1,CHL,both cycles,2025,Q2,390.74456200913767,2.814825824555564,385.22750339300876,396.2616206252666
CHL,escs_h,1,CHL,both cycles,2022,Q3,416.58350685453604,2.743937336725731,411.2053896745536,421.9616240345185
CHL,escs_h,1,CHL,both cycles,2025,Q3,409.8292149752589,3.1766484412470324,403.6029840304147,416.05544592010307
CHL,escs_h,1,CHL,both cycles,2022,Q4,450.39120790258966,4.011772515188237,442.5281337728207,458.2542820323586
CHL,escs_h,1,CHL,both cycles,2025,Q4,449.6273784493128,3.189823208375676,443.3753249608965,455.8794319377291
CHL,escs_h,1,CHL,both cycles,2022,Q2-Q1,17.17034567009472,3.324018407224438,10.655269591934822,23.685421748254615
CHL,escs_h,1,CHL,both cycles,2025,Q2-Q1,14.439007419649954,3.2134471026445652,8.140651098466606,20.737363740833302
CHL,escs_h,1,CHL,both cycles,2022,Q3-Q1,30.9296980021428,3.1479866787948567,24.75964411170488,37.09975189258072
CHL,escs_h,1,CHL,both cycles,2025,Q3-Q1,33.523660385771166,4.1132275280875445,25.46173443071958,41.58558634082275
CHL,escs_h,1,CHL,both cycles,2022,Q4-Q1,64.73739905019642,4.563401760281124,55.79313160004541,73.68166650034742
CHL,escs_h,1,CHL,both cycles,2025,Q4-Q1,73.32182385982509,4.746862923410378,64.01797252994075,82.62567518970943
CHL,escs_h,1,CHL,both cycles,2022,Q3-Q2,13.759352332048081,3.3169846262709157,7.258062464557087,20.260642199539078
CHL,escs_h,1,CHL,both cycles,2025,Q3-Q2,19.08465296612121,3.0900559369740375,13.0281433296521,25.141162602590324
CHL,escs_h,1,CHL,both cycles,2022,Q4-Q2,47.5670533801017,3.8068055391709152,40.105714523326704,55.02839223687669
CHL,escs_h,1,CHL,both cycles,2025,Q4-Q2,58.882816440175134,3.9253668697004285,51.1890973755623,66.57653550478797
CHL,escs_h,1,CHL,both cycles,2022,Q4-Q3,33.807701048053616,4.274581445167571,25.42952141552518,42.18588068058205
CHL,escs_h,1,CHL,both cycles,2025,Q4-Q3,39.79816347405392,3.6808977191845673,32.58360394445217,47.01272300365567
COL,escs_h,1,COL,both cycles,2022,Q1,352.1637078302236,3.060054305049811,346.16600139232594,358.16141426812123
COL,escs_h,1,COL,both cycles,2025,Q1,350.3476075704566,2.1816948466346164,346.07148567105276,354.62372946986045
COL,escs_h,1,COL,both cycles,2022,Q2,369.8161860001053,3.7182608556184995,362.528394723093,377.10397727711756
COL,escs_h,1,COL,both cycles,2025,Q2,371.78831955696495,2.8154199199008367,366.2700965139593,377.3065425999706
COL,escs_h,1,COL,both cycles,2022,Q3,387.36112243268565,3.650255995524688,380.20662068145725,394.51562418391404
COL,escs_h,1,COL,both cycles,2025,Q3,389.75446113263973,3.935057846220032,382.04174775404846,397.467174511231
COL,escs_h,1,COL,both cycles,2022,Q4,427.3790241365356,6.361262886169984,414.91094887964243,439.8470993934287
COL,escs_h,1,COL,both cycles,2025,Q4,429.5875811844245,6.532878162988297,416.7831399849674,442.39202238388157
COL,escs_h,1,COL,both cycles,2022,Q2-Q1,17.652478169881704,4.0272804822714665,9.75900842462963,25.545947915133777
COL,escs_h,1,COL,both cycles,2025,Q2-Q1,21.440711986508347,3.2133955424271594,15.142456723351115,27.738967249665578
COL,escs_h,1,COL,both cycles,2022,Q3-Q1,35.19741460246206,3.8003228944449576,27.748781729349943,42.64604747557418
COL,escs_h,1,COL,both cycles,2025,Q3-Q1,39.40685356218313,4.229939368310664,31.116172400294232,47.69753472407203
COL,escs_h,1,COL,both cycles,2022,Q4-Q1,75.21531630631199,6.845152807442908,61.798816803723895,88.63181580890009
COL,escs_h,1,COL,both cycles,2025,Q4-Q1,79.23997361396789,6.985171710210102,65.54903706195608,92.9309101659797
COL,escs_h,1,COL,both cycles,2022,Q3-Q2,17.544936432580357,3.308260709934788,11.060745441108173,24.02912742405254
COL,escs_h,1,COL,both cycles,2025,Q3-Q2,17.966141575674783,3.383796620490471,11.33390019951346,24.598382951836108
COL,escs_h,1,COL,both cycles,2022,Q4-Q2,57.56283813643029,6.2455159462252245,45.32162688182885,69.80404939103173
COL,escs_h,1,COL,both cycles,2025,Q4-Q2,57.79926162745954,6.774293321549141,44.52164671722323,71.07687653769585
COL,escs_h,1,COL,both cycles,2022,Q4-Q3,40.01790170384993,5.95263499875633,28.350737106287525,51.685066301412334
COL,escs_h,1,COL,both cycles,2025,Q4-Q3,39.83312005178476,5.655845100906357,28.7476636540083,50.91857644956122
MEX,escs_h,1,MEX,both cycles,2022,Q1,369.9393464844985,2.5027632965046887,365.0339304233493,374.8447625456477
MEX,escs_h,1,MEX,both cycles,2025,Q1,362.1674936900812,2.136893774159129,357.9791818927293,366.3558054874331
MEX,escs_h,1,MEX,both cycles,2022,Q2,386.1593562097853,2.76513598436169,380.7396896804364,391.5790227391342
MEX,escs_h,1,MEX,both cycles,2025,Q2,380.7368378049795,2.0989529769286794,376.62288997019925,384.8507856397597
MEX,escs_h,1,MEX,both cycles,2022,Q3,398.2410934710623,3.729923159874583,390.9304440777081,405.5517428644165
MEX,escs_h,1,MEX,both cycles,2025,Q3,393.7770093929972,2.807611890014752,388.27409008856824,399.2799286974261
MEX,escs_h,1,MEX,both cycles,2022,Q4,426.62744330815167,3.957664225025118,418.87042142710243,434.3844651892009
MEX,escs_h,1,MEX,both cycles,2025,Q4,420.54056262381374,3.5715934716257225,413.54023941942734,427.54088582820015
MEX,escs_h,1,MEX,both cycles,2022,Q2-Q1,16.220009725286786,3.2395338547973935,9.870523369883895,22.569496080689678
MEX,escs_h,1,MEX,both cycles,2025,Q2-Q1,18.569344114898286,2.4498748175141323,13.767589472570586,23.371098757225987
MEX,escs_h,1,MEX,both cycles,2022,Q3-Q1,28.301746986563785,4.016709021785759,20.4289973038637,36.174496669263874
MEX,escs_h,1,MEX,both cycles,2025,Q3-Q1,31.609515702915985,3.021143389997148,25.688074658521575,37.5309567473104
MEX,escs_h,1,MEX,both cycles,2022,Q4-Q1,56.688096823653154,4.6854414518401875,47.504631578046386,65.87156206925992
MEX,escs_h,1,MEX,both cycles,2025,Q4-Q1,58.373068933732554,3.6807898255836777,51.15872087558854,65.58741699187657
MEX,escs_h,1,MEX,both cycles,2022,Q3-Q2,12.081737261276999,3.5650367939049996,5.0942651452232,19.069209377330797
MEX,escs_h,1,MEX,both cycles,2025,Q3-Q2,13.0401715880177,2.8575502571365172,7.439373084030126,18.640970092005272
MEX,escs_h,1,MEX,both cycles,2022,Q4-Q2,40.46808709836637,3.8583814878903846,32.90565938210121,48.03051481463152
MEX,escs_h,1,MEX,both cycles,2025,Q4-Q2,39.80372481883427,3.7425851893509097,32.46825784770648,47.139191789962055
MEX,escs_h,1,MEX,both cycles,2022,Q4-Q3,28.38634983708937,4.036032538153417,20.475726062308674,36.296973611870065
MEX,escs_h,1,MEX,both cycles,2025,Q4-Q3,26.76355323081657,3.642130325798789,19.62497779225094,33.90212866938219
PER,escs_h,1,PER,both cycles,2022,Q1,352.3167643966241,2.181551992545898,348.04092249123414,356.592606302014
PER,escs_h,1,PER,both cycles,2025,Q1,350.43151991021847,2.7368061842298457,345.067379789128,355.79566003130896
PER,escs_h,1,PER,both cycles,2022,Q2,376.7168214360721,3.494413202219117,369.86777155972266,383.56587131242156
PER,escs_h,1,PER,both cycles,2025,Q2,371.0710491121166,3.081402951366364,365.03149932743855,377.11059889679467
PER,escs_h,1,PER,both cycles,2022,Q3,401.3507345959394,3.5686955892152668,394.3560912410775,408.3453779508013
PER,escs_h,1,PER,both cycles,2025,Q3,393.25912880034383,3.5982399070001736,386.2065785826235,400.3116790180642
PER,escs_h,1,PER,both cycles,2022,Q4,436.3349999948101,3.613345621819365,429.25284257604415,443.4171574135761
PER,escs_h,1,PER,both cycles,2025,Q4,426.88529768934575,4.462345872510949,418.1390997792243,435.6314955994672
PER,escs_h,1,PER,both cycles,2022,Q2-Q1,24.40005703944803,3.1781899707193944,18.170804696838015,30.629309382058043
PER,escs_h,1,PER,both cycles,2025,Q2-Q1,20.639529201898142,3.008652944943958,14.742569429807986,26.5364889739883
PER,escs_h,1,PER,both cycles,2022,Q3-Q1,49.03397019931532,3.852306117523117,41.48345020897001,56.58449018966063
PER,escs_h,1,PER,both cycles,2025,Q3-Q1,42.82760889012536,3.8024645516191034,35.37477836895192,50.2804394112988
PER,escs_h,1,PER,both cycles,2022,Q4-Q1,84.01823559818604,4.092113049251669,75.99769402165276,92.03877717471931
PER,escs_h,1,PER,both cycles,2025,Q4-Q1,76.45377777912728,4.904516263946658,66.84092590179183,86.06662965646272
PER,escs_h,1,PER,both cycles,2022,Q3-Q2,24.63391315986729,3.5661805721981428,17.64419923835893,31.623627081375652
PER,escs_h,1,PER,both cycles,2025,Q3-Q2,22.18807968822722,3.0495000417299702,16.21105960643648,28.16509977001796
PER,escs_h,1,PER,both cycles,2022,Q4-Q2,59.61817855873801,4.1421797830583635,51.499506183943616,67.7368509335324
PER,escs_h,1,PER,both cycles,2025,Q4-Q2,55.81424857722914,4.753368640402847,46.497646042039555,65.13085111241872
PER,escs_h,1,PER,both cycles,2022,Q4-Q3,34.98426539887072,3.5807278163924323,27.96603887874155,42.00249191899989
PER,escs_h,1,PER,both cycles,2025,Q4-Q3,33.62616888900192,4.991867071524704,23.842109428813497,43.410228349190334
URY,escs_h,1,URY,both cycles,2022,Q1,372.52992978468683,2.528201838212301,367.5746541817907,377.48520538758294
URY,escs_h,1,URY,both cycles,2025,Q1,367.3113502067439,2.9415160361389145,361.54597877591164,373.07672163757616
URY,escs_h,1,URY,both cycles,2022,Q2,392.7349309722378,2.94353517898243,386.96560202143223,398.5042599230434
URY,escs_h,1,URY,both cycles,2025,Q2,392.7935944695287,3.192792875292032,386.5357204339563,399.0514685051011
URY,escs_h,1,URY,both cycles,2022,Q3,414.6681647163012,3.0628473223111974,408.66498396457126,420.6713454680311
URY,escs_h,1,URY,both cycles,2025,Q3,411.70880408494395,2.8228252862745142,406.1760665238459,417.241541646042
URY,escs_h,1,URY,both cycles,2022,Q4,460.9317544342142,3.6476877639939613,453.78228641678606,468.08122245164236
URY,escs_h,1,URY,both cycles,2025,Q4,463.93810186783213,3.8163786432060185,456.4579997271483,471.41820400851594
URY,escs_h,1,URY,both cycles,2022,Q2-Q1,20.205001187550977,3.453513280339983,13.436115158084611,26.973887217017342
URY,escs_h,1,URY,both cycles,2025,Q2-Q1,25.482244262784832,3.8200835823904455,17.994880441299557,32.96960808427011
URY,escs_h,1,URY,both cycles,2022,Q3-Q1,42.13823493161436,3.4268789775674,35.42155213558226,48.854917727646466
URY,escs_h,1,URY,both cycles,2025,Q3-Q1,44.397453878200054,3.293279824543994,37.942625422093826,50.85228233430628
URY,escs_h,1,URY,both cycles,2022,Q4-Q1,88.40182464952738,4.150783665677293,80.26628866479989,96.53736063425488
URY,escs_h,1,URY,both cycles,2025,Q4-Q1,96.62675166108824,4.669658970031846,87.47422007982581,105.77928324235066
URY,escs_h,1,URY,both cycles,2022,Q3-Q2,21.933233744063386,3.2965333102603744,15.472028455953053,28.39443903217372
URY,escs_h,1,URY,both cycles,2025,Q3-Q2,18.915209615415222,3.7928742683558605,11.481176049437735,26.34924318139271
URY,escs_h,1,URY,both cycles,2022,Q4-Q2,68.19682346197641,4.314090995091665,59.74120511159674,76.65244181235607
URY,escs_h,1,URY,both cycles,2025,Q4-Q2,71.1445073983034,4.560672341546396,62.205589608872465,80.08342518773433
URY,escs_h,1,URY,both cycles,2022,Q4-Q3,46.26358971791302,3.878371885728221,38.661980821885706,53.865198613940336
URY,escs_h,1,URY,both cycles,2025,Q4-Q3,52.22929778288818,4.78766018332216,42.84548382357675,61.613111742199614
LATAM7,escs_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2022,Q1,361.19536327601566,0.9551904707425402,359.32318995336027,363.06753659867104
LATAM7,escs_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2025,Q1,355.70370125021174,0.98655154739095,353.77006021732547,357.637342283098
LATAM7,escs_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2022,Q2,379.7198187529774,1.1533902021957105,377.4591739566738,381.980463549281
LATAM7,escs_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2025,Q2,376.07940376503,1.041601266673456,374.03786528235,378.12094224771
LATAM7,escs_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2022,Q3,398.04870855238636,1.1875366807447323,395.7211366581267,400.37628044664604
LATAM7,escs_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2025,Q3,394.3297894977416,1.240408447029915,391.898588941563,396.76099005392024
LATAM7,escs_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2022,Q4,435.02162132977656,1.6263874097971274,431.8339020065742,438.20934065297894
LATAM7,escs_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2025,Q4,435.2389924428353,1.7002683522431026,431.9064664724388,438.5715184132318
LATAM7,escs_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2022,Q2-Q1,18.524455476961748,1.2420886066140913,16.08996180799813,20.958949145925367
LATAM7,escs_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2025,Q2-Q1,20.375702514818272,1.1382206316247956,18.144790076833672,22.60661495280287
